ID,Row,Column,Area,BaseLandUseType,CarbonMax,CarbonMin,Cattle,CornYield,DrainageClass,Erosion,FloodFrequency,Group,NitratesPPM,Pindex,Sediment,SoilType,SoybeanYield,StreamNetwork,Subwatershed,Timber,Topography,WatershedNitrogenContribution,Wetland,riverStreams,ContourArea,BufferArea,CurrentLandUse,CurrentLandUse,CurrentLandUse,YearsOwned,PrecipYear0,PrecipYear1,PrecipYear2,PrecipYear3
415,19,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
416,19,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
417,19,3,10,1,18980,486,17.5,2080,30,2.2,0, ,7,10,1.636904762,A,60.32,0,7,2750,2,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
418,19,4,10,1,18980,486,17.5,2140,60,0.8,0, ,7,10,0.595238095,C,62.06,0,7,850,1,0.001427115,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
419,19,5,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
420,19,6,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
421,19,7,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
422,19,8,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
423,19,9,10,1,18980,486,17.5,2140,60,0.1,0, ,11,10,0.074404762,C,62.06,0,11,850,0,0.00224261,1,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
424,19,10,9.75,1,18980,486,17.5,1470,10,0.1,40, ,11,10,0.074404762,B,42.63,1,11,1250,0,0.00224261,0,5,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
425,19,11,10,1,18980,486,17.5,1790,70,0.1,50, ,11,10,0.074404762,O,51.91,0,11,850,0,0.00224261,1,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
426,19,12,10,1,18980,486,17.5,1790,70,0.1,50, ,11,10,0.074404762,O,51.91,0,11,850,0,0.00224261,1,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
427,19,13,9.25,1,18980,486,17.5,2090,40,0.1,20, ,0,10,0.074404762,Y,60.61,1,6,2750,0,0,0,0,0,0,1,1,1,1,24.58,30.39,34.34,28.18
428,19,14,10,1,18980,486,17.5,2400,50,0.8,0, ,9,50,0.595238095,T,69.6,0,9,1750,1,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
429,19,15,10,1,18980,486,17.5,2060,30,3.9,0, ,9,50,2.901785714,D,59.74,0,9,2750,4,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
430,19,16,9.5,1,18980,486,17.5,2090,40,0.1,20, ,9,10,0.074404762,Y,60.61,1,9,2750,0,0.001834862,0,4,0,0,1,1,1,1,24.58,30.39,34.34,28.18
431,19,17,10,1,18980,486,17.5,2400,50,0.8,0, ,9,50,0.595238095,T,69.6,0,9,1750,1,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
432,19,18,10,1,18980,486,17.5,2350,30,1.5,0, ,9,50,1.116071429,Q,68.15,0,9,2750,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
433,19,19,10,1,18980,486,17.5,2350,30,1.5,0, ,10,50,1.116071429,Q,68.15,0,10,2750,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
434,19,20,10,1,18980,486,17.5,2350,30,1.5,0, ,10,50,1.116071429,Q,68.15,0,10,2750,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
435,19,21,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
436,19,22,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
437,19,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
438,20,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
439,20,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
440,20,3,10,1,18980,486,17.5,2080,30,2.2,0, ,11,10,1.636904762,A,60.32,0,11,2750,3,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
441,20,4,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
442,20,5,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
443,20,6,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
444,20,7,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
445,20,8,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
446,20,9,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
447,20,10,10,1,18980,486,17.5,2080,30,0.8,0, ,11,10,0.595238095,A,60.32,0,11,2750,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
448,20,11,9.5,1,18980,486,17.5,1470,10,0.1,40, ,11,10,0.074404762,B,42.63,1,11,1250,0,0.00224261,0,5,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
449,20,12,9.5,1,18980,486,17.5,1470,10,0.1,40, ,11,10,0.074404762,B,42.63,1,11,1250,0,0.00224261,0,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
450,20,13,9,1,18980,486,17.5,2090,40,0.1,20, ,0,10,0.074404762,Y,60.61,1,11,2750,0,0,0,1*2*3,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
451,20,14,10,1,18980,486,17.5,1790,70,0.1,50, ,9,50,0.074404762,O,51.91,0,9,850,0,0.001834862,1,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
452,20,15,9.5,1,18980,486,17.5,2090,40,0.1,20, ,9,10,0.074404762,Y,60.61,1,9,2750,0,0.001834862,0,0,0,0,1,1,1,1,24.58,30.39,34.34,28.18
453,20,16,10,1,18980,486,17.5,2400,50,0.8,0, ,9,50,0.595238095,T,69.6,0,9,1750,1,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
454,20,17,10,1,18980,486,17.5,2000,60,1.5,0, ,9,50,1.116071429,K,58,0,9,1300,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
455,20,18,10,1,18980,486,17.5,2350,30,1.5,0, ,10,50,1.116071429,Q,68.15,0,10,2750,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
456,20,19,10,1,18980,486,17.5,2350,30,1.5,0, ,10,50,1.116071429,Q,68.15,0,10,2750,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
457,20,20,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
458,20,21,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
459,20,22,10,1,18980,486,17.5,2060,30,3.9,0, ,10,50,2.901785714,D,59.74,0,10,2750,4,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
460,20,23,10,1,18980,486,17.5,0,45,4.1,0, ,10,50,3.050595238,G,0,0,10,2450,5,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
461,21,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
462,21,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
463,21,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
464,21,4,10,1,18980,486,17.5,2080,30,2.2,0, ,11,10,1.636904762,A,60.32,0,11,2750,3,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
465,21,5,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
466,21,6,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
467,21,7,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
468,21,8,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
469,21,9,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
470,21,10,10,1,18980,486,17.5,2080,30,0.8,0, ,11,10,0.595238095,A,60.32,0,11,2750,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
471,21,11,10,1,18980,486,17.5,2080,30,0.8,0, ,11,10,0.595238095,A,60.32,0,11,2750,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
472,21,12,10,1,18980,486,17.5,2080,30,0.8,0, ,11,10,0.595238095,A,60.32,0,11,2750,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
473,21,13,9,1,18980,486,17.5,2090,40,0.1,20, ,0,10,0.074404762,Y,60.61,1,11,2750,0,0,0,1*2*3*5,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
474,21,14,9,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,9,1250,0,0,0,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
475,21,15,10,1,18980,486,17.5,2400,50,0.8,0, ,9,50,0.595238095,T,69.6,0,9,1750,1,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
476,21,16,10,1,18980,486,17.5,2000,60,1.5,0, ,9,50,1.116071429,K,58,0,9,1300,2,0.001834862,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
477,21,17,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
478,21,18,10,1,18980,486,17.5,2350,30,1.5,0, ,10,50,1.116071429,Q,68.15,0,10,2750,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
479,21,19,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
480,21,20,10,1,18980,486,17.5,2060,30,3.9,0, ,10,50,2.901785714,D,59.74,0,10,2750,4,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
481,21,21,10,1,18980,486,17.5,2060,30,3.9,0, ,10,50,2.901785714,D,59.74,0,10,2750,4,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
482,21,22,10,1,18980,486,17.5,0,45,4.1,0, ,10,50,3.050595238,G,0,0,10,2450,5,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
483,21,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
484,22,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
485,22,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
486,22,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
487,22,4,10,1,18980,486,17.5,2080,30,2.2,0, ,11,10,1.636904762,A,60.32,0,11,2750,3,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
488,22,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
489,22,6,10,1,18980,486,17.5,2280,50,0.8,0, ,11,10,0.595238095,N,66.12,0,11,1750,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
490,22,7,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
491,22,8,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
492,22,9,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
493,22,10,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
494,22,11,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
495,22,12,10,1,18980,486,17.5,2280,50,1.5,0, ,12,10,1.116071429,N,66.12,0,12,1750,2,0.002446483,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
496,22,13,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
497,22,14,9,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,12,1250,0,0,0,4,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
498,22,15,10,1,18980,486,17.5,2400,50,0.8,0, ,10,50,0.595238095,T,69.6,0,10,1750,1,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
499,22,16,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
500,22,17,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
501,22,18,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
502,22,19,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
503,22,20,10,1,18980,486,17.5,2060,30,3.9,0, ,10,50,2.901785714,D,59.74,0,10,2750,4,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
504,22,21,10,1,18980,486,17.5,0,45,4.1,0, ,16,50,3.050595238,G,0,0,16,2450,5,0.003261978,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
505,22,22,10,1,18980,486,17.5,0,45,4.1,0, ,16,50,3.050595238,G,0,0,16,2450,5,0.003261978,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
506,22,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
507,23,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
508,23,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
509,23,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
510,23,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
511,23,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
512,23,6,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
513,23,7,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
514,23,8,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
515,23,9,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
516,23,10,10,1,18980,486,17.5,2280,50,0.8,0, ,11,10,0.595238095,N,66.12,0,11,1750,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
517,23,11,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
518,23,12,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
519,23,13,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
520,23,14,9,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,12,1250,0,0,0,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
521,23,15,10,1,18980,486,17.5,2090,40,0.8,20, ,10,50,0.595238095,Y,60.61,0,10,2750,1,0.002038736,1,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
522,23,16,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
523,23,17,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
524,23,18,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
525,23,19,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
526,23,20,10,1,18980,486,17.5,0,45,4.1,0, ,10,50,3.050595238,G,0,0,10,2450,5,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
527,23,21,10,1,18980,486,17.5,0,45,4.1,0, ,16,50,3.050595238,G,0,0,16,2450,5,0.003261978,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
528,23,22,10,1,18980,486,17.5,0,45,4.1,0, ,16,50,3.050595238,G,0,0,16,2450,5,0.003261978,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
529,23,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
530,24,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
531,24,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
532,24,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
533,24,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
534,24,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
535,24,6,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
536,24,7,10,1,18980,486,17.5,2080,30,2.2,0, ,11,10,1.636904762,A,60.32,0,11,2750,3,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
537,24,8,10,1,18980,486,17.5,2080,30,2.2,0, ,11,10,1.636904762,A,60.32,0,11,2750,3,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
538,24,9,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
539,24,10,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
540,24,11,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
541,24,12,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
542,24,13,10,1,18980,486,17.5,2100,60,0.1,20, ,12,10,0.074404762,L,60.9,0,12,850,0,0.002446483,1,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
543,24,14,9.25,1,18980,486,17.5,2100,60,0.1,20, ,0,10,0.074404762,L,60.9,1,12,850,0,0,0,0,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
544,24,15,9,1,18980,486,17.5,2100,60,0.1,20, ,0,10,0.074404762,L,60.9,1,10,850,0,0,0,1*2*3*4*5,0.0658,0,1,1,1,1,24.58,30.39,34.34,28.18
545,24,16,10,1,18980,486,17.5,2400,50,0.8,0, ,10,50,0.595238095,T,69.6,0,10,1750,1,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
546,24,17,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
547,24,18,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
548,24,19,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
549,24,20,10,1,18980,486,17.5,0,45,4.1,0, ,16,50,3.050595238,G,0,0,16,2450,5,0.003261978,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
550,24,21,10,1,18980,486,17.5,2060,30,3.9,0, ,16,50,2.901785714,D,59.74,0,16,2750,4,0.003261978,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
551,24,22,10,1,18980,486,17.5,2060,30,3.9,0, ,16,50,2.901785714,D,59.74,0,16,2750,4,0.003261978,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
552,24,23,10,1,18980,486,17.5,0,45,4.1,0, ,16,50,3.050595238,G,0,0,16,2450,5,0.003261978,0,0,0.0546,0,1,1,1,1,24.58,30.39,34.34,28.18
553,25,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
554,25,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0.0658,0,0,0,0,1,24.58,30.39,34.34,28.18
555,25,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
556,25,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,1,24.58,30.39,34.34,28.18
