LU_ID,Land-Use,Sub Crop,PerAcreORPerYield,TopographySlopes,StreamBorder,Year,Time of Year,Frequency,Time - Cost Type,Action - Cost Type,Fixed/Variable,Cost Name,# Labor Hours,Value,NPV,EAA,Description
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,25,9,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,2.704548338,0.19189435,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,7.941435938,0.563464394,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,7.544364141,0.535291175,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,7.167145934,0.508526616,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,6.808788637,0.483100285,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,6.468349205,0.458945271,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,6.144931745,0.435998007,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,5.837685158,0.414198107,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,5.5458009,0.393488202,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,5.268510855,0.373813791,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,5.005085312,0.355123102,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,4.754831046,0.337366947,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,4.517089494,0.320498599,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,4.291235019,0.304473669,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,4.076673268,0.289249986,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.872839605,0.274787487,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.679197625,0.261048112,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.495237743,0.247995707,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.320475856,0.235595921,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.154452063,0.223816125,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,23,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,2.99672946,0.212625319,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,24,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,2.846892987,0.201994053,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,25,11,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,2.704548338,0.19189435,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,7.941435938,0.563464394,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,7.544364141,0.535291175,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,7.167145934,0.508526616,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,6.808788637,0.483100285,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,6.468349205,0.458945271,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,6.144931745,0.435998007,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,5.837685158,0.414198107,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,5.5458009,0.393488202,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,5.268510855,0.373813791,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,5.005085312,0.355123102,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,4.754831046,0.337366947,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,4.517089494,0.320498599,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,4.291235019,0.304473669,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,4.076673268,0.289249986,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.872839605,0.274787487,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.679197625,0.261048112,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.495237743,0.247995707,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.320475856,0.235595921,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.154452063,0.223816125,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,23,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,2.99672946,0.212625319,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,24,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,2.846892987,0.201994053,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,25,14,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,2.704548338,0.19189435,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,7.941435938,0.563464394,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,7.544364141,0.535291175,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,7.167145934,0.508526616,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,6.808788637,0.483100285,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,6.468349205,0.458945271,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,6.144931745,0.435998007,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,5.837685158,0.414198107,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,5.5458009,0.393488202,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,5.268510855,0.373813791,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,5.005085312,0.355123102,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,4.754831046,0.337366947,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,4.517089494,0.320498599,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,4.291235019,0.304473669,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,4.076673268,0.289249986,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.872839605,0.274787487,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.679197625,0.261048112,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.495237743,0.247995707,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.320475856,0.235595921,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,3.154452063,0.223816125,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,23,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,2.99672946,0.212625319,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,24,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,2.846892987,0.201994053,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,25,17,,Preharvest,Labor,Variable,Mowing ,0.65,9.2625,2.704548338,0.19189435,$14.25hr * 0.65hr * 4 Mowings/4
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,,,Preharvest,Equipment,Variable,Mowing ,,42.28,36.249815,2.572013451,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,,,Preharvest,Equipment,Variable,Mowing ,,42.28,34.43732425,2.443412778,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,,,Preharvest,Equipment,Variable,Mowing ,,42.28,32.71545804,2.321242139,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,,,Preharvest,Equipment,Variable,Mowing ,,42.28,31.07968514,2.205180032,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,,,Preharvest,Equipment,Variable,Mowing ,,42.28,29.52570088,2.094921031,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,,,Preharvest,Equipment,Variable,Mowing ,,42.28,28.04941583,1.990174979,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,,,Preharvest,Equipment,Variable,Mowing ,,42.28,26.64694504,1.89066623,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,,,Preharvest,Equipment,Variable,Mowing ,,42.28,25.31459779,1.796132919,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,,,Preharvest,Equipment,Variable,Mowing ,,42.28,24.0488679,1.706326273,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,,,Preharvest,Equipment,Variable,Mowing ,,42.28,22.84642451,1.621009959,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,,,Preharvest,Equipment,Variable,Mowing ,,42.28,21.70410328,1.539959461,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,,,Preharvest,Equipment,Variable,Mowing ,,42.28,20.61889812,1.462961488,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,,,Preharvest,Equipment,Variable,Mowing ,,42.28,19.58795321,1.389813414,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,,,Preharvest,Equipment,Variable,Mowing ,,42.28,18.60855555,1.320322743,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,,,Preharvest,Equipment,Variable,Mowing ,,42.28,17.67812777,1.254306606,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,,,Preharvest,Equipment,Variable,Mowing ,,42.28,16.79422138,1.191591276,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,,,Preharvest,Equipment,Variable,Mowing ,,42.28,15.95451032,1.132011712,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,,,Preharvest,Equipment,Variable,Mowing ,,42.28,15.1567848,1.075411126,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,,,Preharvest,Equipment,Variable,Mowing ,,42.28,14.39894556,1.02164057,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,23,,,Preharvest,Equipment,Variable,Mowing ,,42.28,13.67899828,0.970558541,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,24,,,Preharvest,Equipment,Variable,Mowing ,,42.28,12.99504837,0.922030614,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,25,,,Preharvest,Equipment,Variable,Mowing ,,42.28,12.34529595,0.875929084,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,19,,Preharvest,Labor,Variable,Lime ,0.1,2,1.71475,0.121665726,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,19,,Preharvest,Labor,Variable,Lime ,0.1,2,1.6290125,0.11558244,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,19,,Preharvest,Labor,Variable,Lime ,0.1,2,1.547561875,0.109803318,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,19,,Preharvest,Labor,Variable,Lime ,0.1,2,1.470183781,0.104313152,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,19,,Preharvest,Labor,Variable,Lime ,0.1,2,1.396674592,0.099097494,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,19,,Preharvest,Labor,Variable,Lime ,0.1,2,1.326840863,0.09414262,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,19,,Preharvest,Labor,Variable,Lime ,0.1,2,1.260498819,0.089435489,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,19,,Preharvest,Labor,Variable,Lime ,0.1,2,1.197473878,0.084963714,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,19,,Preharvest,Labor,Variable,Lime ,0.1,2,1.137600185,0.080715529,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,19,,Preharvest,Labor,Variable,Lime ,0.1,2,1.080720175,0.076679752,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,19,,Preharvest,Labor,Variable,Lime ,0.1,2,1.026684167,0.072845764,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,19,,Preharvest,Labor,Variable,Lime ,0.1,2,0.975349958,0.069203476,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,19,,Preharvest,Labor,Variable,Lime ,0.1,2,0.92658246,0.065743302,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,19,,Preharvest,Labor,Variable,Lime ,0.1,2,0.880253337,0.062456137,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,19,,Preharvest,Labor,Variable,Lime ,0.1,2,0.83624067,0.05933333,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,19,,Preharvest,Labor,Variable,Lime ,0.1,2,0.794428637,0.056366664,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,19,,Preharvest,Labor,Variable,Lime ,0.1,2,0.754707205,0.053548331,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,19,,Preharvest,Labor,Variable,Lime ,0.1,2,0.716971845,0.050870914,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,19,,Preharvest,Labor,Variable,Lime ,0.1,2,0.681123253,0.048327368,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,23,19,,Preharvest,Labor,Variable,Lime ,0.1,2,0.64706709,0.045911,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,24,19,,Preharvest,Labor,Variable,Lime ,0.1,2,0.614713735,0.04361545,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,25,19,,Preharvest,Labor,Variable,Lime ,0.1,2,0.583978049,0.041434678,$20.00hr * 0.50hr /5 years       (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,,,Preharvest,Equipment,Variable,Lime ,,4.88,4.18399,0.296864372,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,,,Preharvest,Equipment,Variable,Lime ,,4.88,3.9747905,0.282021153,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,,,Preharvest,Equipment,Variable,Lime ,,4.88,3.776050975,0.267920096,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,,,Preharvest,Equipment,Variable,Lime ,,4.88,3.587248426,0.254524091,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,,,Preharvest,Equipment,Variable,Lime ,,4.88,3.407886005,0.241797886,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,,,Preharvest,Equipment,Variable,Lime ,,4.88,3.237491705,0.229707992,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,,,Preharvest,Equipment,Variable,Lime ,,4.88,3.075617119,0.218222592,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,,,Preharvest,Equipment,Variable,Lime ,,4.88,2.921836263,0.207311463,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,,,Preharvest,Equipment,Variable,Lime ,,4.88,2.77574445,0.19694589,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,,,Preharvest,Equipment,Variable,Lime ,,4.88,2.636957228,0.187098595,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,14,,,Preharvest,Equipment,Variable,Lime ,,4.88,2.505109366,0.177743665,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,15,,,Preharvest,Equipment,Variable,Lime ,,4.88,2.379853898,0.168856482,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,16,,,Preharvest,Equipment,Variable,Lime ,,4.88,2.260861203,0.160413658,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,17,,,Preharvest,Equipment,Variable,Lime ,,4.88,2.147818143,0.152392975,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,18,,,Preharvest,Equipment,Variable,Lime ,,4.88,2.040427236,0.144773326,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,19,,,Preharvest,Equipment,Variable,Lime ,,4.88,1.938405874,0.13753466,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,20,,,Preharvest,Equipment,Variable,Lime ,,4.88,1.84148558,0.130657927,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,21,,,Preharvest,Equipment,Variable,Lime ,,4.88,1.749411301,0.124125031,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,22,,,Preharvest,Equipment,Variable,Lime ,,4.88,1.661940736,0.117918779,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,23,,,Preharvest,Equipment,Variable,Lime ,,4.88,1.578843699,0.11202284,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,24,,,Preharvest,Equipment,Variable,Lime ,,4.88,1.499901514,0.106421698,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,25,,,Preharvest,Equipment,Variable,Lime ,,4.88,1.424906439,0.101100613,$24.40 / 5years          (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,4,,,Preharvest,Input,Variable,Lime ,,9,7.716375,0.547495768,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,5,,,Preharvest,Input,Variable,Lime ,,9,7.33055625,0.520120979,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,6,,,Preharvest,Input,Variable,Lime ,,9,6.964028438,0.49411493,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,7,,,Preharvest,Input,Variable,Lime ,,9,6.615827016,0.469409184,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,8,,,Preharvest,Input,Variable,Lime ,,9,6.285035665,0.445938725,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,9,,,Preharvest,Input,Variable,Lime ,,9,5.970783882,0.423641788,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,10,,,Preharvest,Input,Variable,Lime ,,9,5.672244688,0.402459699,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,11,,,Preharvest,Input,Variable,Lime ,,9,5.388632453,0.382336714,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,12,,,Preharvest,Input,Variable,Lime ,,9,5.11920083,0.363219878,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years)
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,13,,,Preharvest,Input,Variable,Lime ,,9,4.863240789,0.345058884,1ton * $45.00/ton /5 years      (Annualized for applications 1 in 5 years)
