ID,Row,Column,Area,BaseLandUseType,CarbonMax,CarbonMin,Cattle,CornYield,DrainageClass,Erosion,FloodFrequency,Group,NitratesPPM,Pindex,Sediment,SoilType,SoybeanYield,StreamNetwork,Subwatershed,Timber,Topography,WatershedNitrogenContribution,Wetland,CurrentLandUse,CurrentLandUse,CurrentLandUse,PrecipYear0,PrecipYear1,PrecipYear2,PrecipYear3,riverStreams
457,20,20,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,10,10,10,24.58,30.39,34.34,28.18,0
458,20,21,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,1,1,1,24.58,30.39,34.34,28.18,0
459,20,22,10,1,18980,486,17.5,2060,30,3.9,0, ,10,50,2.901785714,D,59.74,0,10,2750,4,0.002038736,0,7,7,7,24.58,30.39,34.34,28.18,0
460,20,23,10,1,18980,486,17.5,0,45,4.1,0, ,10,50,3.050595238,G,0,0,10,2450,5,0.002038736,0,9,9,9,24.58,30.39,34.34,28.18,0
461,21,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
462,21,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
463,21,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
464,21,4,10,1,18980,486,17.5,2080,30,2.2,0, ,11,10,1.636904762,A,60.32,0,11,2750,3,0.00224261,0,14,14,14,24.58,30.39,34.34,28.18,0
465,21,5,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,2,2,2,24.58,30.39,34.34,28.18,0
466,21,6,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,13,13,13,24.58,30.39,34.34,28.18,0
467,21,7,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,11,11,11,24.58,30.39,34.34,28.18,0
468,21,8,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,13,13,13,24.58,30.39,34.34,28.18,0
469,21,9,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,5,5,5,24.58,30.39,34.34,28.18,0
470,21,10,10,1,18980,486,17.5,2080,30,0.8,0, ,11,10,0.595238095,A,60.32,0,11,2750,1,0.00224261,0,15,15,15,24.58,30.39,34.34,28.18,0
471,21,11,10,1,18980,486,17.5,2080,30,0.8,0, ,11,10,0.595238095,A,60.32,0,11,2750,1,0.00224261,0,4,4,4,24.58,30.39,34.34,28.18,0
472,21,12,10,1,18980,486,17.5,2080,30,0.8,0, ,11,10,0.595238095,A,60.32,0,11,2750,1,0.00224261,0,9,9,9,24.58,30.39,34.34,28.18,0
473,21,13,9,1,18980,486,17.5,2090,40,0.1,20, ,0,10,0.074404762,Y,60.61,1,11,2750,0,0,0,6,6,6,24.58,30.39,34.34,28.18,1*2*3*5
474,21,14,9,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,9,1250,0,0,0,7,7,7,24.58,30.39,34.34,28.18,0
475,21,15,10,1,18980,486,17.5,2400,50,0.8,0, ,9,50,0.595238095,T,69.6,0,9,1750,1,0.001834862,0,13,13,13,24.58,30.39,34.34,28.18,0
476,21,16,10,1,18980,486,17.5,2000,60,1.5,0, ,9,50,1.116071429,K,58,0,9,1300,2,0.001834862,0,10,10,10,24.58,30.39,34.34,28.18,0
477,21,17,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,2,2,2,24.58,30.39,34.34,28.18,0
478,21,18,10,1,18980,486,17.5,2350,30,1.5,0, ,10,50,1.116071429,Q,68.15,0,10,2750,2,0.002038736,0,5,5,5,24.58,30.39,34.34,28.18,0
479,21,19,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,14,14,14,24.58,30.39,34.34,28.18,0
480,21,20,10,1,18980,486,17.5,2060,30,3.9,0, ,10,50,2.901785714,D,59.74,0,10,2750,4,0.002038736,0,14,14,14,24.58,30.39,34.34,28.18,0
481,21,21,10,1,18980,486,17.5,2060,30,3.9,0, ,10,50,2.901785714,D,59.74,0,10,2750,4,0.002038736,0,7,7,7,24.58,30.39,34.34,28.18,0
482,21,22,10,1,18980,486,17.5,0,45,4.1,0, ,10,50,3.050595238,G,0,0,10,2450,5,0.002038736,0,15,15,15,24.58,30.39,34.34,28.18,0
483,21,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
484,22,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
485,22,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
486,22,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
487,22,4,10,1,18980,486,17.5,2080,30,2.2,0, ,11,10,1.636904762,A,60.32,0,11,2750,3,0.00224261,0,13,13,13,24.58,30.39,34.34,28.18,0
488,22,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
489,22,6,10,1,18980,486,17.5,2280,50,0.8,0, ,11,10,0.595238095,N,66.12,0,11,1750,1,0.00224261,0,7,7,7,24.58,30.39,34.34,28.18,0
490,22,7,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,9,9,9,24.58,30.39,34.34,28.18,0
491,22,8,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,14,14,14,24.58,30.39,34.34,28.18,0
492,22,9,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,5,5,5,24.58,30.39,34.34,28.18,0
493,22,10,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,3,3,3,24.58,30.39,34.34,28.18,0
494,22,11,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,4,4,4,24.58,30.39,34.34,28.18,0
495,22,12,10,1,18980,486,17.5,2280,50,1.5,0, ,12,10,1.116071429,N,66.12,0,12,1750,2,0.002446483,0,2,2,2,24.58,30.39,34.34,28.18,0
496,22,13,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,12,12,12,24.58,30.39,34.34,28.18,0
497,22,14,9,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,12,1250,0,0,0,5,5,5,24.58,30.39,34.34,28.18,4
498,22,15,10,1,18980,486,17.5,2400,50,0.8,0, ,10,50,0.595238095,T,69.6,0,10,1750,1,0.002038736,0,3,3,3,24.58,30.39,34.34,28.18,0
499,22,16,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,11,11,11,24.58,30.39,34.34,28.18,0
500,22,17,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,3,3,3,24.58,30.39,34.34,28.18,0
501,22,18,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,3,3,3,24.58,30.39,34.34,28.18,0
502,22,19,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,12,12,12,24.58,30.39,34.34,28.18,0
503,22,20,10,1,18980,486,17.5,2060,30,3.9,0, ,10,50,2.901785714,D,59.74,0,10,2750,4,0.002038736,0,4,4,4,24.58,30.39,34.34,28.18,0
504,22,21,10,1,18980,486,17.5,0,45,4.1,0, ,16,50,3.050595238,G,0,0,16,2450,5,0.003261978,0,5,5,5,24.58,30.39,34.34,28.18,0
505,22,22,10,1,18980,486,17.5,0,45,4.1,0, ,16,50,3.050595238,G,0,0,16,2450,5,0.003261978,0,15,15,15,24.58,30.39,34.34,28.18,0
506,22,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
507,23,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
508,23,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
509,23,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
510,23,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
511,23,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
512,23,6,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,6,6,6,24.58,30.39,34.34,28.18,0
513,23,7,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,7,7,7,24.58,30.39,34.34,28.18,0
514,23,8,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,7,7,7,24.58,30.39,34.34,28.18,0
515,23,9,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,6,6,6,24.58,30.39,34.34,28.18,0
516,23,10,10,1,18980,486,17.5,2280,50,0.8,0, ,11,10,0.595238095,N,66.12,0,11,1750,1,0.00224261,0,7,7,7,24.58,30.39,34.34,28.18,0
517,23,11,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,9,9,9,24.58,30.39,34.34,28.18,0
518,23,12,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,4,4,4,24.58,30.39,34.34,28.18,0
519,23,13,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,11,11,11,24.58,30.39,34.34,28.18,0
520,23,14,9,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,12,1250,0,0,0,1,1,1,24.58,30.39,34.34,28.18,0
521,23,15,10,1,18980,486,17.5,2090,40,0.8,20, ,10,50,0.595238095,Y,60.61,0,10,2750,1,0.002038736,1,15,15,15,24.58,30.39,34.34,28.18,0
522,23,16,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,6,6,6,24.58,30.39,34.34,28.18,0
523,23,17,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,9,9,9,24.58,30.39,34.34,28.18,0
524,23,18,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,7,7,7,24.58,30.39,34.34,28.18,0
525,23,19,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,3,3,3,24.58,30.39,34.34,28.18,0
526,23,20,10,1,18980,486,17.5,0,45,4.1,0, ,10,50,3.050595238,G,0,0,10,2450,5,0.002038736,0,14,14,14,24.58,30.39,34.34,28.18,0
527,23,21,10,1,18980,486,17.5,0,45,4.1,0, ,16,50,3.050595238,G,0,0,16,2450,5,0.003261978,0,12,12,12,24.58,30.39,34.34,28.18,0
528,23,22,10,1,18980,486,17.5,0,45,4.1,0, ,16,50,3.050595238,G,0,0,16,2450,5,0.003261978,0,14,14,14,24.58,30.39,34.34,28.18,0
529,23,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
530,24,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
531,24,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
532,24,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
533,24,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
534,24,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
535,24,6,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,5,5,5,24.58,30.39,34.34,28.18,0
536,24,7,10,1,18980,486,17.5,2080,30,2.2,0, ,11,10,1.636904762,A,60.32,0,11,2750,3,0.00224261,0,9,9,9,24.58,30.39,34.34,28.18,0
537,24,8,10,1,18980,486,17.5,2080,30,2.2,0, ,11,10,1.636904762,A,60.32,0,11,2750,3,0.00224261,0,11,11,11,24.58,30.39,34.34,28.18,0
538,24,9,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,12,12,12,24.58,30.39,34.34,28.18,0
539,24,10,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,4,4,4,24.58,30.39,34.34,28.18,0
540,24,11,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,1,1,1,24.58,30.39,34.34,28.18,0
541,24,12,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,7,7,7,24.58,30.39,34.34,28.18,0
542,24,13,10,1,18980,486,17.5,2100,60,0.1,20, ,12,10,0.074404762,L,60.9,0,12,850,0,0.002446483,1,11,11,11,24.58,30.39,34.34,28.18,0
543,24,14,9.25,1,18980,486,17.5,2100,60,0.1,20, ,0,10,0.074404762,L,60.9,1,12,850,0,0,0,6,6,6,24.58,30.39,34.34,28.18,0
544,24,15,9,1,18980,486,17.5,2100,60,0.1,20, ,0,10,0.074404762,L,60.9,1,10,850,0,0,0,13,13,13,24.58,30.39,34.34,28.18,1*2*3*4*5
545,24,16,10,1,18980,486,17.5,2400,50,0.8,0, ,10,50,0.595238095,T,69.6,0,10,1750,1,0.002038736,0,15,15,15,24.58,30.39,34.34,28.18,0
546,24,17,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,9,9,9,24.58,30.39,34.34,28.18,0
547,24,18,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,1,1,1,24.58,30.39,34.34,28.18,0
548,24,19,10,1,18980,486,17.5,2210,30,2.2,0, ,10,50,1.636904762,M,64.09,0,10,2750,3,0.002038736,0,9,9,9,24.58,30.39,34.34,28.18,0
549,24,20,10,1,18980,486,17.5,0,45,4.1,0, ,16,50,3.050595238,G,0,0,16,2450,5,0.003261978,0,11,11,11,24.58,30.39,34.34,28.18,0
550,24,21,10,1,18980,486,17.5,2060,30,3.9,0, ,16,50,2.901785714,D,59.74,0,16,2750,4,0.003261978,0,11,11,11,24.58,30.39,34.34,28.18,0
551,24,22,10,1,18980,486,17.5,2060,30,3.9,0, ,16,50,2.901785714,D,59.74,0,16,2750,4,0.003261978,0,5,5,5,24.58,30.39,34.34,28.18,0
552,24,23,10,1,18980,486,17.5,0,45,4.1,0, ,16,50,3.050595238,G,0,0,16,2450,5,0.003261978,0,2,2,2,24.58,30.39,34.34,28.18,0
553,25,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
554,25,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
555,25,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
556,25,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
557,25,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
558,25,6,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,14,14,14,24.58,30.39,34.34,28.18,0
559,25,7,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,8,8,8,24.58,30.39,34.34,28.18,0
560,25,8,10,1,18980,486,17.5,2080,30,2.2,0, ,11,10,1.636904762,A,60.32,0,11,2750,3,0.00224261,0,7,7,7,24.58,30.39,34.34,28.18,0
561,25,9,10,1,18980,486,17.5,2080,30,2.2,0, ,11,10,1.636904762,A,60.32,0,11,2750,3,0.00224261,0,2,2,2,24.58,30.39,34.34,28.18,0
562,25,10,10,1,18980,486,17.5,2280,50,1.5,0, ,11,10,1.116071429,N,66.12,0,11,1750,2,0.00224261,0,10,10,10,24.58,30.39,34.34,28.18,0
563,25,11,10,1,18980,486,17.5,2280,50,1.5,0, ,12,10,1.116071429,N,66.12,0,12,1750,2,0.002446483,0,9,9,9,24.58,30.39,34.34,28.18,0
564,25,12,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,11,11,11,24.58,30.39,34.34,28.18,0
565,25,13,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,10,10,10,24.58,30.39,34.34,28.18,0
566,25,14,10,1,18980,486,17.5,2100,60,0.8,20, ,13,10,0.595238095,L,60.9,0,13,850,1,0.002650357,0,3,3,3,24.58,30.39,34.34,28.18,0
567,25,15,8.75,1,18980,486,17.5,2100,60,0.1,20, ,0,10,0.074404762,L,60.9,1,10,850,0,0,0,10,10,10,24.58,30.39,34.34,28.18,0
568,25,16,10,1,18980,486,17.5,2400,50,0.8,0, ,10,50,0.595238095,T,69.6,0,10,1750,1,0.002038736,0,12,12,12,24.58,30.39,34.34,28.18,0
569,25,17,10,1,18980,486,17.5,2000,60,1.5,0, ,10,50,1.116071429,K,58,0,10,1300,2,0.002038736,0,14,14,14,24.58,30.39,34.34,28.18,0
570,25,18,10,1,18980,486,17.5,2060,30,3.9,0, ,10,50,2.901785714,D,59.74,0,10,2750,4,0.002038736,0,11,11,11,24.58,30.39,34.34,28.18,0
571,25,19,10,1,18980,486,17.5,2060,30,3.9,0, ,16,50,2.901785714,D,59.74,0,16,2750,4,0.003261978,0,15,15,15,24.58,30.39,34.34,28.18,0
572,25,20,10,1,18980,486,17.5,2060,30,3.9,0, ,16,50,2.901785714,D,59.74,0,16,2750,4,0.003261978,0,4,4,4,24.58,30.39,34.34,28.18,0
573,25,21,10,1,18980,486,17.5,2000,60,1.5,0, ,16,50,1.116071429,K,58,0,16,1300,2,0.003261978,0,7,7,7,24.58,30.39,34.34,28.18,0
574,25,22,10,1,18980,486,17.5,2210,30,2.2,0, ,16,50,1.636904762,M,64.09,0,16,2750,3,0.003261978,0,3,3,3,24.58,30.39,34.34,28.18,0
575,25,23,10,1,18980,486,17.5,2210,30,2.2,0, ,16,50,1.636904762,M,64.09,0,16,2750,3,0.003261978,0,4,4,4,24.58,30.39,34.34,28.18,0
576,26,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
577,26,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
578,26,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
579,26,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
580,26,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
581,26,6,10,1,18980,486,17.5,2140,60,0.8,0, ,11,10,0.595238095,C,62.06,0,11,850,1,0.00224261,0,7,7,7,24.58,30.39,34.34,28.18,0
582,26,7,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,6,6,6,24.58,30.39,34.34,28.18,0
583,26,8,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,15,15,15,24.58,30.39,34.34,28.18,0
584,26,9,10,1,18980,486,17.5,2280,50,1.5,0, ,12,10,1.116071429,N,66.12,0,12,1750,2,0.002446483,0,10,10,10,24.58,30.39,34.34,28.18,0
585,26,10,10,1,18980,486,17.5,2080,30,2.2,0, ,12,10,1.636904762,A,60.32,0,12,2750,3,0.002446483,0,14,14,14,24.58,30.39,34.34,28.18,0
586,26,11,10,1,18980,486,17.5,2280,50,1.5,0, ,12,10,1.116071429,N,66.12,0,12,1750,2,0.002446483,0,3,3,3,24.58,30.39,34.34,28.18,0
587,26,12,10,1,18980,486,17.5,2280,50,1.5,0, ,12,10,1.116071429,N,66.12,0,12,1750,2,0.002446483,0,2,2,2,24.58,30.39,34.34,28.18,0
588,26,13,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,7,7,7,24.58,30.39,34.34,28.18,0
589,26,14,10,1,18980,486,17.5,2140,60,0.8,0, ,13,10,0.595238095,C,62.06,0,13,850,1,0.002650357,0,9,9,9,24.58,30.39,34.34,28.18,0
590,26,15,9,1,18980,486,17.5,2090,40,0.1,20, ,0,10,0.074404762,Y,60.61,1,13,2750,0,0,0,14,14,14,24.58,30.39,34.34,28.18,1*2*3*4*5
591,26,16,9.25,1,18980,486,17.5,2090,40,0.1,20, ,0,10,0.074404762,Y,60.61,1,14,2750,0,0,0,9,9,9,24.58,30.39,34.34,28.18,0
592,26,17,10,1,18980,486,17.5,2060,30,3.9,0, ,15,50,2.901785714,D,59.74,0,15,2750,4,0.003058104,0,13,13,13,24.58,30.39,34.34,28.18,0
593,26,18,10,1,18980,486,17.5,2060,30,3.9,0, ,15,50,2.901785714,D,59.74,0,15,2750,4,0.003058104,0,9,9,9,24.58,30.39,34.34,28.18,0
594,26,19,10,1,18980,486,17.5,2210,30,2.2,0, ,16,50,1.636904762,M,64.09,0,16,2750,3,0.003261978,0,14,14,14,24.58,30.39,34.34,28.18,0
595,26,20,10,1,18980,486,17.5,2350,30,1.5,0, ,16,50,1.116071429,Q,68.15,0,16,2750,2,0.003261978,0,4,4,4,24.58,30.39,34.34,28.18,0
596,26,21,10,1,18980,486,17.5,2000,60,1.5,0, ,16,50,1.116071429,K,58,0,16,1300,2,0.003261978,0,2,2,2,24.58,30.39,34.34,28.18,0
597,26,22,10,1,18980,486,17.5,2000,60,1.5,0, ,16,50,1.116071429,K,58,0,16,1300,2,0.003261978,0,12,12,12,24.58,30.39,34.34,28.18,0
598,26,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
599,27,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
600,27,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
601,27,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
602,27,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
603,27,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
604,27,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
605,27,7,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,14,14,14,24.58,30.39,34.34,28.18,0
606,27,8,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,12,12,12,24.58,30.39,34.34,28.18,0
607,27,9,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,11,11,11,24.58,30.39,34.34,28.18,0
608,27,10,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,12,12,12,24.58,30.39,34.34,28.18,0
609,27,11,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,1,1,1,24.58,30.39,34.34,28.18,0
610,27,12,10,1,18980,486,17.5,2280,50,1.5,0, ,12,10,1.116071429,N,66.12,0,12,1750,2,0.002446483,0,7,7,7,24.58,30.39,34.34,28.18,0
611,27,13,10,1,18980,486,17.5,2280,50,1.5,0, ,14,10,1.116071429,N,66.12,0,14,1750,2,0.00285423,0,3,3,3,24.58,30.39,34.34,28.18,0
612,27,14,10,1,18980,486,17.5,2280,50,1.5,0, ,14,10,1.116071429,N,66.12,0,14,1750,2,0.00285423,0,13,13,13,24.58,30.39,34.34,28.18,0
