LU_ID,Land-Use,Sub Crop,PerAcreORPerCell,TopographySlopes,StreamBorder,Year,Time of Year,Frequency,Time - Cost Type,Action - Cost Type,Fixed/Variable,Cost Name,# Labor Hours,Value,Context and/ or Calculations ,Description,Citation,,,,,,,
5,Alfalfa,,,,,2,,"Years 2, 3, 4 (4 yr cycle)",Constant,Other,Fixed,"Land - Cash rent equivalent, before seeding",,118,$118 Cash rent equivalent,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,3,,"Years 2, 3, 4 (4 yr cycle)",Constant,Other,Fixed,"Land - Cash rent equivalent, before seeding",,118,$118 Cash rent equivalent,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,4,,"Years 2, 3, 4 (4 yr cycle)",Constant,Other,Fixed,"Land - Cash rent equivalent, before seeding",,118,$118 Cash rent equivalent,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,2,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Fixed,Harvesting - Mower-Conditioner ,,16.5, $5.50 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,3,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Fixed,Harvesting - Mower-Conditioner ,,16.5, $5.50 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,4,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Fixed,Harvesting - Mower-Conditioner ,,16.5, $5.50 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,2,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Variable,Harvesting - Mower-Conditioner ,,12.9, $4.30 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,3,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Variable,Harvesting - Mower-Conditioner ,,12.9, $4.30 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,4,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Variable,Harvesting - Mower-Conditioner ,,12.9, $4.30 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,2,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Fixed,Harvesting - Rake ,,9.3, $3.10 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,3,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Fixed,Harvesting - Rake ,,9.3, $3.10 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,4,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Fixed,Harvesting - Rake ,,9.3, $3.10 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,2,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Variable,Harvesting - Rake ,,6, $2.00 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,3,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Variable,Harvesting - Rake ,,6, $2.00 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,4,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Variable,Harvesting - Rake ,,6, $2.00 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,2,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Fixed,Harvesting - Baling ,,24.6, $8.20 PER CUTAssumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,3,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Fixed,Harvesting - Baling ,,24.6, $8.20 PER CUTAssumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,4,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Fixed,Harvesting - Baling ,,24.6, $8.20 PER CUTAssumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,2,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Variable,Harvesting - Baling ,,15.6, $5.20 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,3,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Variable,Harvesting - Baling ,,15.6, $5.20 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,4,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Variable,Harvesting - Baling ,,15.6, $5.20 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,2,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Fixed,Harvesting - Hauling ,,22.4, $1.87 per ton @ 4 tons/acre/year * 3 cuttings,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,3,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Fixed,Harvesting - Hauling ,,22.4, $1.87 per ton @ 4 tons/acre/year * 3 cuttings,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,4,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Fixed,Harvesting - Hauling ,,22.4, $1.87 per ton @ 4 tons/acre/year * 3 cuttings,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,2,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Variable,Harvesting - Hauling ,,34.4, $2.87 per ton @ 4 tons/acre/year * 3 cuttings,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,3,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Variable,Harvesting - Hauling ,,34.4, $2.87 per ton @ 4 tons/acre/year * 3 cuttings,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
5,Alfalfa,,,,,4,,"Years 2, 3, 4 (4 yr cycle)",Harvest,Equipment,Variable,Harvesting - Hauling ,,34.4, $2.87 per ton @ 4 tons/acre/year * 3 cuttings,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Equipment,Fixed,Spray Herbicide ,,2.2,,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Equipment,Variable,Spray Herbicide ,,2,,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Equipment,Fixed,Tandem disk  ,,9.2,2 times - Ag Decision Maker,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Equipment,Variable,Tandem disk ,,6.8,2 times - Ag Decision Maker,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Equipment,Fixed,Spread fertilizer ,,2,,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Equipment,Variable,Spread fertilizer ,,1.6,,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Equipment,Fixed,Harrow ,,2.1,,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Equipment,Variable,Harrow ,,1.5,,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Equipment,Fixed,Seed (drill) ,,4.5,,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Equipment,Variable,Seed (drill) ,,4,,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Input,Variable,Seed,,57.15,15 lbs @ $3.81/lb alfalfa seed,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Input,Variable,Fertilizer - P,,14.53,35 lbs @ $0.42/lb,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Input,Variable,Fertilizer - Potash,,38.71,125 lbs @ $0.31/lb,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Input,Variable,Herbicide,,18.2,,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Establishment,Input,Variable,Lime,,20,,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,10,Every 4 years,Preharvest,Labor,Variable,Labor - Pre-harvest,1,14.25,1.0 hours @ $14.25/hour,https://crops.extension.iastate.edu/cropnews/2010/05/when-make-first-spring-cut-alfalfa-and-mixed-alfalfagrass,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,13,Every 4 years,Preharvest,Labor,Variable,Labor - harvest - cutting,1.5,21.38,1.5 hours @ $14/hour Cut 1,https://crops.extension.iastate.edu/cropnews/2010/05/when-make-first-spring-cut-alfalfa-and-mixed-alfalfagrass,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,16,Every 4 years,Harvest,Labor,Variable,Labor - harvest - cutting,1.5,21.38,1.5 hours @ $14/hour Cut 2,https://crops.extension.iastate.edu/cropnews/2010/05/when-make-first-spring-cut-alfalfa-and-mixed-alfalfagrass,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Harvest,Equipment,Fixed,Harvesting - Mower-Conditioner ,,11, $5.50.PER CUT Assumes 2 cut Establishment Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Harvest,Equipment,Variable,Harvesting - Mower-Conditioner ,,8.6, $4.30.PER CUT Assumes 2 cut Establishment Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Harvest,Equipment,Fixed,Harvesting - Rake ,,6.2, $3.10.PER CUT Assumes 2 cut Establishment Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Harvest,Equipment,Variable,Harvesting - Rake ,,4, $2.00.PER CUT Assumes 2 cut Establishment Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Harvest,Equipment,Fixed,Harvesting - Baling ,,16.4, $8.2.PER CUT Assumes 2 cuts Establishment Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Harvest,Equipment,Variable,Harvesting - Baling ,,10.4, $5.20.PER CUT Assumes 2 cuts Establishment Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Harvest,Equipment,Fixed,Harvesting - Hauling ,,9.35, $1.97 per ton @ 2.5 tons/cutting * 2 cuttings/acre/year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Harvest,Equipment,Variable,Harvesting - Hauling ,,14.35, $2.87 per ton @ 2.5 tons/acre/year * 2 cuttings/acre/year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,1,,Every 4 years,Harvest,Other,Fixed,"Land - Cash rent equivalent, before seeding",,118,$118 per acre,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,,"Years 2, 3, 4",Preharvest,Equipment,Fixed,Fertilizer Spreader ,,2,$2.00 FIXED,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,,"Years 2, 3, 4",Preharvest,Equipment,Fixed,Fertilizer Spreader ,,2,$2.00 FIXED,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,,"Years 2, 3, 4",Preharvest,Equipment,Fixed,Fertilizer Spreader ,,2,$2.00 FIXED,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,,"Years 2, 3, 4",Preharvest,Equipment,Variable,Fertilizer Spreader ,,1.6,$1.60 VARIABLE,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,,"Years 2, 3, 4",Preharvest,Equipment,Variable,Fertilizer Spreader ,,1.6,$1.60 VARIABLE,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,,"Years 2, 3, 4",Preharvest,Equipment,Variable,Fertilizer Spreader ,,1.6,$1.60 VARIABLE,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,,"Years 2, 3, 4",Preharvest,Input,Variable,Annual Fertilizer - P,,21.6,(13 lbs/1 ton Alfalfa) @ ($0.42/lb) @ 4 tons Alfalfa,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,,"Years 2, 3, 4",Preharvest,Input,Variable,Annual Fertilizer - P,,21.6,(13 lbs/1 ton Alfalfa) @ ($0.42/lb) @ 4 tons Alfalfa,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,,"Years 2, 3, 4",Preharvest,Input,Variable,Annual Fertilizer - P,,21.6,(13 lbs/1 ton Alfalfa) @ ($0.42/lb) @ 4 tons Alfalfa,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,,"Years 2, 3, 4",Preharvest,Input,Variable,Annual Fertilizer - Potash,,61.95,(50 lbs/1 ton Alfalfa) @ ($0.31/lb) @ 4 tons Alfalfa,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,,"Years 2, 3, 4",Preharvest,Input,Variable,Annual Fertilizer - Potash,,61.95,(50 lbs/1 ton Alfalfa) @ ($0.31/lb) @ 4 tons Alfalfa,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,,"Years 2, 3, 4",Preharvest,Input,Variable,Annual Fertilizer - Potash,,61.95,(50 lbs/1 ton Alfalfa) @ ($0.31/lb) @ 4 tons Alfalfa,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,,"Years 2, 3, 4",Constant,Other,Variable,Crop Insurance,,1.9,$1.9/acre (assuming 3 cuts @ 4 tons/cut),,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,,"Years 2, 3, 4",Constant,Other,Variable,Crop Insurance,,1.9,$1.9/acre (assuming 3 cuts @ 4 tons/cut),,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,,"Years 2, 3, 4",Constant,Other,Variable,Crop Insurance,,1.9,$1.9/acre (assuming 3 cuts @ 4 tons/cut),,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,10,"Years 2, 3, 4",Harvest,Labor,Variable,Labor - harvest - cutting,1.33,19,1.33 hours @ $14.25/hour Cut 1,https://crops.extension.iastate.edu/cropnews/2010/05/when-make-first-spring-cut-alfalfa-and-mixed-alfalfagrass,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,10,"Years 2, 3, 4",Harvest,Labor,Variable,Labor - harvest - cutting,1.33,19,1.33 hours @ $14.25/hour Cut 2,https://crops.extension.iastate.edu/cropnews/2010/05/when-make-first-spring-cut-alfalfa-and-mixed-alfalfagrass,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,10,"Years 2, 3, 4",Harvest,Labor,Variable,Labor - harvest - cutting,1.33,19,1.33 hours @ $14.25/hour Cut 3,https://crops.extension.iastate.edu/cropnews/2010/05/when-make-first-spring-cut-alfalfa-and-mixed-alfalfagrass,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,13,"Years 2, 3, 4",Harvest,Labor,Variable,Labor - harvest - cutting,1.33,19,1.33 hours @ $14.25/hour Cut 1,https://crops.extension.iastate.edu/cropnews/2010/05/when-make-first-spring-cut-alfalfa-and-mixed-alfalfagrass,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,13,"Years 2, 3, 4",Harvest,Labor,Variable,Labor - harvest - cutting,1.33,19,1.33 hours @ $14.25/hour Cut 2,https://crops.extension.iastate.edu/cropnews/2010/05/when-make-first-spring-cut-alfalfa-and-mixed-alfalfagrass,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,13,"Years 2, 3, 4",Harvest,Labor,Variable,Labor - harvest - cutting,1.33,19,1.33 hours @ $14.25/hour Cut 3,https://crops.extension.iastate.edu/cropnews/2010/05/when-make-first-spring-cut-alfalfa-and-mixed-alfalfagrass,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,16,"Years 2, 3, 4",Harvest,Labor,Variable,Labor - harvest - cutting,1.33,19,1.33 hours @ $14.25/hour Cut 1,https://crops.extension.iastate.edu/cropnews/2010/05/when-make-first-spring-cut-alfalfa-and-mixed-alfalfagrass,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,16,"Years 2, 3, 4",Harvest,Labor,Variable,Labor - harvest - cutting,1.33,19,1.33 hours @ $14.25/hour Cut 2,https://crops.extension.iastate.edu/cropnews/2010/05/when-make-first-spring-cut-alfalfa-and-mixed-alfalfagrass,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,16,"Years 2, 3, 4",Harvest,Labor,Variable,Labor - harvest - cutting,1.33,19,1.33 hours @ $14.25/hour Cut 3,https://crops.extension.iastate.edu/cropnews/2010/05/when-make-first-spring-cut-alfalfa-and-mixed-alfalfagrass,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,,"Years 2, 3, 4",Constant,Other,Fixed,"Land - Cash rent equivalent, before seeding",,118,$118 Cash rent equivalent,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,,"Years 2, 3, 4",Constant,Other,Fixed,"Land - Cash rent equivalent, before seeding",,118,$118 Cash rent equivalent,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,,"Years 2, 3, 4",Constant,Other,Fixed,"Land - Cash rent equivalent, before seeding",,118,$118 Cash rent equivalent,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,,"Years 2, 3, 4",Harvest,Equipment,Fixed,Harvesting - Mower-Conditioner ,,16.5, $5.50.PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,,"Years 2, 3, 4",Harvest,Equipment,Fixed,Harvesting - Mower-Conditioner ,,16.5, $5.50.PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,,"Years 2, 3, 4",Harvest,Equipment,Fixed,Harvesting - Mower-Conditioner ,,16.5, $5.50.PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,,"Years 2, 3, 4",Harvest,Equipment,Variable,Harvesting - Mower-Conditioner ,,12.9, $4.30.PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,,"Years 2, 3, 4",Harvest,Equipment,Variable,Harvesting - Mower-Conditioner ,,12.9, $4.30.PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,,"Years 2, 3, 4",Harvest,Equipment,Variable,Harvesting - Mower-Conditioner ,,12.9, $4.30.PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,,"Years 2, 3, 4",Harvest,Equipment,Fixed,Harvesting - Rake ,,9.3, $3.10PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,,"Years 2, 3, 4",Harvest,Equipment,Fixed,Harvesting - Rake ,,9.3, $3.10PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,,"Years 2, 3, 4",Harvest,Equipment,Fixed,Harvesting - Rake ,,9.3, $3.10PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,,"Years 2, 3, 4",Harvest,Equipment,Variable,Harvesting - Rake ,,6, $2.00PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,,"Years 2, 3, 4",Harvest,Equipment,Variable,Harvesting - Rake ,,6, $2.00PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,,"Years 2, 3, 4",Harvest,Equipment,Variable,Harvesting - Rake ,,6, $2.00PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,,"Years 2, 3, 4",Harvest,Equipment,Fixed,Harvesting - Baling ,,24.6, $8.20 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,,"Years 2, 3, 4",Harvest,Equipment,Fixed,Harvesting - Baling ,,24.6, $8.20 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,,"Years 2, 3, 4",Harvest,Equipment,Fixed,Harvesting - Baling ,,24.6, $8.20 PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,,"Years 2, 3, 4",Harvest,Equipment,Variable,Harvesting - Baling ,,15.6, $5.20PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,,"Years 2, 3, 4",Harvest,Equipment,Variable,Harvesting - Baling ,,15.6, $5.20PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,,"Years 2, 3, 4",Harvest,Equipment,Variable,Harvesting - Baling ,,15.6, $5.20PER CUT Assumes 3 cuts per Year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,,"Years 2, 3, 4",Harvest,Equipment,Fixed,Harvesting - Hauling ,,22.4, $1.87 per ton @ 4 tons/cutting * 3 cuttings/year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,,"Years 2, 3, 4",Harvest,Equipment,Fixed,Harvesting - Hauling ,,22.4, $1.87 per ton @ 4 tons/cutting * 3 cuttings/year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,,"Years 2, 3, 4",Harvest,Equipment,Fixed,Harvesting - Hauling ,,22.4, $1.87 per ton @ 4 tons/cutting * 3 cuttings/year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,2,,"Years 2, 3, 4",Harvest,Equipment,Variable,Harvesting - Hauling ,,34.4, $2.87 per ton @ 4 tons/cutting * 3 cuttings/year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,3,,"Years 2, 3, 4",Harvest,Equipment,Variable,Harvesting - Hauling ,,34.4, $2.87 per ton @ 4 tons/cutting * 3 cuttings/year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
8,Grass Hay,,,,,4,,"Years 2, 3, 4",Harvest,Equipment,Variable,Harvesting - Hauling ,,34.4, $2.87 per ton @ 4 tons/cutting * 3 cuttings/year ,,http://www.extension.iastate.edu/agdm/decisionaidsall.html,,,,,,,
6,Permanent Pasture,,,,,1,,Annual,Preharvest,Input,Variable,Preharvest - Feed - Pasture ,,50,Assumed rent of pasture per acre,,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,,Annual,Preharvest,Input,Variable,Preharvest - Feed - Pasture Fertilizer & Miscellaneous ,,20,"Assumed pasture fertilizer, miscellaneous",,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,,Annual,Preharvest,Input,Variable,Preharvest - Feed - Corn ,,5.44,4 bu @ $ 3.40/bu     / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,,Annual,Preharvest,Input,Variable,Preharvest - Feed - Salt & Minerals ,,2.16,60 bu @ $ 0.09/bu     / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
6,Permanent Pasture,,,,,1,,Annual,Preharvest,Input,Variable,Preharvest - Feed - Alfalfa-Brome Hay ,,100.8,2.1 bu @ $ 120/bu     / 2.5 acres (bring it down to per acre amount),,https://www.extension.iastate.edu/AGDM/livestock/pdf/b1-21.pdf,,,,,,,
